customer_id,signup_date,city,country,device_type,operating_system,referral_source,funnel_stage_reached, order_value ,discount_used,last_active_timestamp,session_duration_seconds
CUST-00804,17/07/2024,Chicago,United States,Desktop,macOS,Direct,Added to Cart,,No,21/07/2024 17:52,1620
CUST-01111,19/06/2024,London,United Kingdom,Desktop,macOS,Affiliate,Viewed,,No,04/07/2024 13:02,1466
CUST-00225,01/12/2024,Paris,France,Mobile,Android,Email Campaign,Added to Cart,,No,16/12/2024 23:26,1328
CUST-00160,19/11/2024,Manchester,United Kingdom,Mobile,Android,Google Search,Viewed,,No,01/12/2024 02:35,607
CUST-00050,28/02/2024,Manchester,United Kingdom,Tablet,iPadOS,Email Campaign,Checkout,,No,11/03/2024 10:48,1055
CUST-01143,05/06/2024,Chicago,United States,Mobile,iOS,Facebook Ads,Viewed,,No,13/06/2024 09:26,1621
CUST-01666,20/11/2024,Berlin,Germany,Tablet,iPadOS,Instagram Ads,Viewed,,No,26/11/2024 22:29,458
CUST-01195,10/03/2024,London,United Kingdom,Tablet,iPadOS,Instagram Ads,Viewed,,No,23/03/2024 11:05,1282
CUST-01369,05/11/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Viewed,,No,23/11/2024 17:19,423
CUST-01674,10/04/2024,New York,United States,Mobile,iOS,Email Campaign,Viewed,,No,22/04/2024 17:03,1665
CUST-00479,11/07/2024,Birmingham,United Kingdom,Mobile,iOS,Email Campaign,Checkout,,No,15/07/2024 10:28,
CUST-00074,17/10/2024,London,United Kingdom,Mobile,iOS,Google Search,Viewed,,No,27/10/2024 07:42,574
CUST-01638,16/05/2024,Berlin,Germany,Mobile,iOS,Instagram Ads,Viewed,,No,29/05/2024 20:20,1483
CUST-01165,08/04/2024,Birmingham,United Kingdom,Tablet,iPadOS,Email Campaign,Viewed,,No,07/08/2024 10:13,294
CUST-01365,18/05/2024,Toronto,Canada,Mobile,Android,Facebook Ads,Viewed,,No,29/05/2024 00:32,
CUST-00137,16/05/2024,Toronto,Canada,Desktop,Windows,Direct,Viewed,,No,03/06/2024 05:27,1570
CUST-01247,10/01/2024,Berlin,Germany,Tablet,Android,Direct,Viewed,,No,11/10/2024 12:03,1039
CUST-01439,27/04/2024,Los Angeles,United States,Tablet,iPadOS,Instagram Ads,Viewed,,No,03/05/2024 17:51,780
CUST-01702,29/10/2024,Manchester,United Kingdom,Mobile,Android,Facebook Ads,Viewed,,No,18/11/2024 20:44,442
CUST-00913,19/09/2024,Birmingham,United Kingdom,Mobile,Android,Referral,Viewed,,No,03/10/2024 14:39,674
CUST-01419,03/10/2024,Manchester,United Kingdom,Tablet,Android,Google Search,Viewed,,No,23/10/2024 07:02,1235
CUST-01245,25/04/2024,Sydney,Australia,Mobile,Android,Direct,Viewed,,No,28/04/2024 00:45,750
CUST-00217,02/07/2024,Toronto,Canada,Mobile,iOS,Instagram Ads,Added to Cart,,No,13/07/2024 00:51,1637
CUST-00620,31/10/2024,London,United Kingdom,Tablet,iPadOS,Instagram Ads,Purchased,378.38 ,No,17/11/2024 00:49,702
CUST-01110,28/03/2024,Paris,France,Mobile,Android,Referral,Viewed,,No,04/04/2024 21:27,1045
CUST-01683,22/07/2024,Toronto,Canada,Tablet,iPadOS,Facebook Ads,Checkout,,No,28/07/2024 02:50,713
CUST-00623,30/03/2024,Chicago,United States,Desktop,Windows,Affiliate,Added to Cart,,No,11/04/2024 17:39,1643
CUST-00587,17/10/2024,Toronto,Canada,Mobile,iOS,Email Campaign,Viewed,,No,21/10/2024 13:08,567
CUST-00102,25/06/2024,Birmingham,United Kingdom,Mobile,iOS,Direct,Added to Cart,,No,28/06/2024 16:40,723
CUST-00216,22/02/2024,Los Angeles,United States,Mobile,iOS,Facebook Ads,Viewed,,No,09/03/2024 01:57,289
CUST-01743,19/04/2024,Los Angeles,United States,Mobile,Android,Referral,Added to Cart,,No,20/04/2024 16:28,644
CUST-00141,22/07/2024,New York,United States,Tablet,iPadOS,Referral,Added to Cart,,No,05/08/2024 23:52,1649
CUST-00034,10/03/2024,London,United Kingdom,Desktop,Windows,Direct,Added to Cart,,No,26/03/2024 17:48,54
CUST-01175,27/02/2024,Toronto,Canada,Desktop,macOS,Instagram Ads,Viewed,,No,14/03/2024 07:40,429
CUST-00480,14/05/2024,Dublin,Ireland,Mobile,Android,Google Search,Purchased,24.13 ,Yes,21/05/2024 11:20,1672
CUST-00458,26/11/2024,London,United Kingdom,Mobile,Android,Affiliate,Viewed,,No,06/12/2024 07:30,383
CUST-00481,26/09/2024,London,United Kingdom,Mobile,Android,Google Search,Viewed,,No,08/10/2024 06:41,894
CUST-01257,10/08/2024,London,United Kingdom,Mobile,iOS,Affiliate,Viewed,,No,12/10/2024 22:01,17
CUST-01162,03/04/2024,Birmingham,United Kingdom,Mobile,iOS,Facebook Ads,Viewed,,No,09/04/2024 11:56,235
CUST-00798,06/03/2024,Berlin,Germany,Tablet,iPadOS,Facebook Ads,Purchased,346.71 ,Yes,14/03/2024 15:52,1590
CUST-01668,19/01/2024,New York,United States,Mobile,iOS,Referral,Added to Cart,,No,03/02/2024 01:57,239
CUST-00755,31/07/2024,Birmingham,United Kingdom,Mobile,iOS,Referral,Viewed,,No,16/08/2024 23:44,841
CUST-00893,11/10/2024,New York,United States,Tablet,iPadOS,Google Search,Viewed,,No,19/10/2024 20:08,511
CUST-01530,19/06/2024,Birmingham,United Kingdom,Tablet,iPadOS,Google Search,Purchased,24.04 ,No,25/06/2024 20:36,1221
CUST-00693,05/08/2024,Dublin,Ireland,Mobile,Android,Direct,Added to Cart,,No,12/08/2024 23:47,
CUST-01432,23/12/2024,New York,United States,Tablet,Android,Google Search,Viewed,,No,07/01/2025 18:07,271
CUST-00277,21/06/2024,Toronto,Canada,Mobile,Android,Facebook Ads,Purchased,324.04 ,No,10/07/2024 13:21,1546
CUST-00204,06/04/2024,Sydney,Australia,Tablet,iPadOS,Referral,Viewed,,No,13/04/2024 07:04,1179
CUST-00207,19/10/2024,New York,United States,Mobile,Android,Instagram Ads,Viewed,,No,07/11/2024 17:48,32
CUST-00144,19/10/2024,Toronto,Canada,Mobile,iOS,Google Search,Purchased,204.08 ,Yes,27/10/2024 10:58,1030
CUST-01343,23/10/2024,Birmingham,United Kingdom,Tablet,iPadOS,Instagram Ads,Purchased,327.87 ,No,09/11/2024 13:20,1156
CUST-00779,09/10/2024,Sydney,Australia,Mobile,iOS,Referral,Viewed,,No,26/10/2024 19:41,773
CUST-01669,01/05/2024,Sydney,Australia,Tablet,iPadOS,Direct,Viewed,,No,10/05/2024 23:00,1394
CUST-01044,16/05/2024,Toronto,Canada,Mobile,Android,Facebook Ads,Added to Cart,,No,25/05/2024 03:34,523
CUST-00785,18/06/2024,Toronto,Canada,Desktop,Windows,Direct,Added to Cart,,No,24/06/2024 18:14,531
CUST-01230,17/09/2024,New York,United States,Desktop,Windows,Direct,Added to Cart,,No,21/09/2024 15:43,106
CUST-00953,27/10/2024,Toronto,Canada,Mobile,Android,Google Search,Viewed,,No,09/11/2024 06:28,1627
CUST-00505,11/03/2024,Los Angeles,United States,Mobile,Android,Google Search,Added to Cart,,No,30/03/2024 06:38,1626
CUST-00540,23/04/2024,Manchester,United Kingdom,Mobile,iOS,Referral,Viewed,,No,04/05/2024 19:47,1144
CUST-00756,15/05/2024,London,United Kingdom,Mobile,iOS,Email Campaign,Added to Cart,,No,27/05/2024 10:38,362
CUST-00333,11/12/2024,Toronto,Canada,Mobile,iOS,Facebook Ads,Checkout,,No,18/12/2024 03:50,1107
CUST-00728,23/10/2024,Toronto,Canada,Desktop,Windows,Email Campaign,Purchased,57.25 ,No,02/11/2024 15:04,1426
CUST-01151,05/06/2024,Sydney,Australia,Tablet,iPadOS,Direct,Purchased,399.89 ,No,13/06/2024 16:15,541
CUST-00960,21/06/2024,Toronto,Canada,Desktop,Windows,Direct,Viewed,,No,07/07/2024 06:39,101
CUST-01011,04/06/2024,Dublin,Ireland,Mobile,iOS,Instagram Ads,Viewed,,No,24/06/2024 21:36,1121
CUST-01379,22/07/2024,Birmingham,United Kingdom,Desktop,macOS,Google Search,Added to Cart,,No,31/07/2024 06:47,
CUST-00406,10/01/2024,New York,United States,Mobile,iOS,Email Campaign,Viewed,,No,17/10/2024 03:47,1227
CUST-01546,29/12/2024,New York,United States,Tablet,iPadOS,Email Campaign,Added to Cart,,No,15/01/2025 21:25,203
CUST-00101,09/10/2024,London,United Kingdom,Mobile,Android,Email Campaign,Added to Cart,,No,17/10/2024 21:43,166
CUST-01712,05/11/2024,London,United Kingdom,Desktop,Windows,Google Search,Viewed,,No,25/11/2024 22:31,1636
CUST-00202,01/12/2024,Berlin,Germany,Mobile,iOS,Google Search,Checkout,,No,20/12/2024 16:40,988
CUST-01742,30/01/2024,London,United Kingdom,Tablet,Android,Facebook Ads,Viewed,,No,12/02/2024 23:27,291
CUST-01488,05/11/2024,Birmingham,United Kingdom,Mobile,Android,Direct,Added to Cart,,No,08/11/2024 10:50,1124
CUST-00521,15/09/2024,Berlin,Germany,Mobile,Android,Email Campaign,Viewed,,No,05/10/2024 09:09,513
CUST-00039,13/07/2024,Berlin,Germany,Desktop,macOS,Google Search,Purchased,397.94 ,No,02/08/2024 17:14,1015
CUST-00745,30/12/2024,Melbourne,Australia,Mobile,Android,Google Search,Purchased,309.79 ,Yes,19/01/2025 08:25,890
CUST-01168,11/10/2024,Birmingham,United Kingdom,Mobile,Android,Facebook Ads,Added to Cart,,No,22/10/2024 21:24,1652
CUST-00184,08/02/2024,Leeds,United Kingdom,Tablet,iPadOS,Google Search,Added to Cart,,No,28/02/2024 02:47,902
CUST-01064,15/06/2024,New York,United States,Mobile,iOS,Facebook Ads,Viewed,,No,29/06/2024 07:13,1530
CUST-00672,22/04/2024,Berlin,Germany,Mobile,iOS,Referral,Viewed,,No,26/04/2024 12:07,1549
CUST-01620,10/02/2024,New York,United States,Desktop,Windows,Affiliate,Viewed,,No,11/02/2024 18:33,192
CUST-00616,28/01/2024,Toronto,Canada,Mobile,Android,Facebook Ads,Viewed,,No,01/02/2024 16:04,1259
CUST-01306,02/10/2024,Manchester,United Kingdom,Mobile,iOS,Instagram Ads,Viewed,,No,04/10/2024 04:29,819
CUST-00778,10/09/2024,New York,United States,Mobile,Android,Direct,Viewed,,No,16/09/2024 15:10,1004
CUST-00408,07/10/2024,Paris,France,Mobile,iOS,Affiliate,Added to Cart,,No,18/10/2024 14:34,137
CUST-01658,08/11/2024,Chicago,United States,Mobile,Android,Affiliate,Viewed,,No,18/11/2024 07:48,1402
CUST-00266,27/07/2024,Dublin,Ireland,Mobile,Android,Referral,Added to Cart,,No,06/08/2024 04:25,1566
CUST-01568,01/05/2024,New York,United States,Mobile,iOS,Google Search,Added to Cart,,No,15/05/2024 07:36,506
CUST-01425,17/11/2024,London,United Kingdom,Mobile,iOS,Affiliate,Viewed,,No,18/11/2024 17:19,1662
CUST-00640,08/12/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Purchased,163.21 ,No,20/12/2024 07:30,1159
CUST-00901,19/06/2024,New York,United States,Tablet,iPadOS,Direct,Added to Cart,,No,03/07/2024 10:38,721
CUST-00431,07/02/2024,Paris,France,Mobile,Android,Referral,Purchased,54.25 ,No,06/07/2024 02:29,1066
CUST-00189,17/10/2024,Leeds,United Kingdom,Tablet,iPadOS,Affiliate,Added to Cart,,No,30/10/2024 16:31,
CUST-00846,24/03/2024,Dublin,Ireland,Tablet,Android,Google Search,Added to Cart,,No,02/04/2024 02:35,613
CUST-00445,27/11/2024,Manchester,United Kingdom,Mobile,Android,Google Search,Checkout,,No,03/12/2024 15:14,1560
CUST-00796,04/07/2024,London,United Kingdom,Desktop,Windows,Facebook Ads,Viewed,,No,22/04/2024 10:46,340
CUST-01413,19/04/2024,Toronto,Canada,Mobile,Android,Referral,Viewed,,No,30/04/2024 15:55,796
CUST-01521,24/04/2024,Berlin,Germany,Tablet,iPadOS,Referral,Added to Cart,,No,05/05/2024 12:13,1515
CUST-00771,06/12/2024,Berlin,Germany,Tablet,Android,Affiliate,Added to Cart,,No,08/12/2024 16:40,1579
CUST-01214,29/05/2024,Berlin,Germany,Mobile,Android,Referral,Purchased,271.15 ,No,02/06/2024 21:09,541
CUST-00799,04/06/2024,London,United Kingdom,Mobile,iOS,Google Search,Added to Cart,,No,10/04/2024 13:39,612
CUST-01724,18/04/2024,Toronto,Canada,Mobile,iOS,Referral,Added to Cart,,No,24/04/2024 04:28,1000
CUST-00016,05/04/2024,London,United Kingdom,Mobile,Android,Direct,Added to Cart,,No,06/04/2024 19:29,662
CUST-01637,01/02/2024,New York,United States,Mobile,iOS,Email Campaign,Added to Cart,,No,06/01/2024 07:24,1336
CUST-01046,11/07/2024,New York,United States,Desktop,Windows,Direct,Added to Cart,,No,21/07/2024 00:58,805
CUST-00453,13/10/2024,New York,United States,Tablet,iPadOS,Direct,Viewed,,No,17/10/2024 05:53,952
CUST-01071,19/12/2024,Los Angeles,United States,Desktop,macOS,Referral,Viewed,,No,25/12/2024 17:48,491
CUST-00260,06/10/2024,Manchester,United Kingdom,Mobile,iOS,Direct,Viewed,,No,22/06/2024 00:53,1408
CUST-00452,08/04/2024,Manchester,United Kingdom,Mobile,iOS,Direct,Viewed,,No,17/04/2024 14:09,771
CUST-01001,14/08/2024,Birmingham,United Kingdom,Mobile,iOS,Referral,Viewed,,No,27/08/2024 21:10,759
CUST-01322,24/05/2024,Los Angeles,United States,Mobile,iOS,Google Search,Viewed,,No,12/06/2024 07:23,956
CUST-01077,04/03/2024,New York,United States,Desktop,macOS,Affiliate,Added to Cart,,No,03/04/2024 23:07,813
CUST-01537,15/01/2024,Berlin,Germany,Desktop,Windows,Referral,Viewed,,No,23/01/2024 14:46,458
CUST-00736,28/10/2024,Berlin,Germany,Desktop,Windows,Affiliate,Checkout,,No,14/11/2024 11:49,848
CUST-00552,07/12/2024,Berlin,Germany,Mobile,Android,Referral,Viewed,,No,10/12/2024 04:37,408
CUST-01273,28/10/2024,Sydney,Australia,Mobile,iOS,Facebook Ads,Viewed,,No,17/11/2024 17:59,1553
CUST-00044,08/11/2024,Leeds,United Kingdom,Desktop,Windows,Facebook Ads,Purchased,192.71 ,No,13/11/2024 01:36,944
CUST-00519,28/09/2024,Toronto,Canada,Tablet,iPadOS,Referral,Added to Cart,,No,11/10/2024 22:10,1521
CUST-01290,31/08/2024,Sydney,Australia,Mobile,iOS,Instagram Ads,Added to Cart,,No,02/09/2024 03:06,546
CUST-01113,20/09/2024,Berlin,Germany,Mobile,iOS,Facebook Ads,Added to Cart,,No,09/10/2024 23:01,136
CUST-00999,13/11/2024,Manchester,United Kingdom,Desktop,Windows,Facebook Ads,Purchased,317.79 ,No,26/11/2024 06:40,
CUST-00848,16/09/2024,Chicago,United States,Tablet,Android,Google Search,Viewed,,No,01/10/2024 16:45,244
CUST-00205,12/04/2024,London,United Kingdom,Tablet,iPadOS,Facebook Ads,Viewed,,No,29/04/2024 15:05,268
CUST-00834,04/02/2024,Manchester,United Kingdom,Tablet,Android,Google Search,Viewed,,No,11/02/2024 21:05,1552
CUST-01486,22/06/2024,Los Angeles,United States,Mobile,iOS,Direct,Added to Cart,,No,28/06/2024 09:28,1577
CUST-01087,14/05/2024,London,United Kingdom,Mobile,iOS,Direct,Added to Cart,,No,16/05/2024 01:28,1328
CUST-00415,02/05/2024,Toronto,Canada,Desktop,Windows,Email Campaign,Viewed,,No,11/05/2024 19:12,
CUST-00227,25/11/2024,New York,United States,Mobile,Android,Direct,Added to Cart,,No,02/12/2024 06:47,51
CUST-00631,24/04/2024,Los Angeles,United States,Desktop,Windows,Facebook Ads,Viewed,,No,24/04/2024 23:17,213
CUST-00106,06/05/2024,London,United Kingdom,Desktop,Windows,Direct,Viewed,,No,25/05/2024 10:07,1491
CUST-00496,21/03/2024,Los Angeles,United States,Mobile,Android,Google Search,Viewed,,No,23/03/2024 00:58,854
CUST-00288,11/04/2024,Leeds,United Kingdom,Mobile,Android,Instagram Ads,Viewed,,No,28/04/2024 11:07,512
CUST-01722,08/06/2024,Melbourne,Australia,Tablet,Android,Referral,Added to Cart,,No,22/06/2024 11:57,1328
CUST-01536,13/04/2024,Paris,France,Desktop,Windows,Google Search,Added to Cart,,No,28/04/2024 03:00,850
CUST-00545,25/06/2024,London,United Kingdom,Tablet,iPadOS,Google Search,Viewed,,No,03/07/2024 03:53,880
CUST-00112,27/01/2024,Birmingham,United Kingdom,Tablet,Android,Direct,Added to Cart,,No,28/01/2024 06:14,1429
CUST-00957,31/07/2024,Leeds,United Kingdom,Desktop,Windows,Email Campaign,Viewed,,No,01/08/2024 15:06,1798
CUST-01749,01/10/2024,Leeds,United Kingdom,Mobile,Android,Instagram Ads,Viewed,,No,08/10/2024 04:48,1730
CUST-00989,18/07/2024,Dublin,Ireland,Mobile,iOS,Facebook Ads,Viewed,,No,04/08/2024 08:23,1300
CUST-01646,05/12/2024,Paris,France,Mobile,iOS,Affiliate,Viewed,,No,10/12/2024 11:45,1059
CUST-00019,10/10/2024,Los Angeles,United States,Mobile,Android,Email Campaign,Added to Cart,,No,29/10/2024 12:39,581
CUST-00537,09/03/2024,Leeds,United Kingdom,Desktop,macOS,Instagram Ads,Added to Cart,,No,18/03/2024 00:55,535
CUST-00906,01/08/2024,New York,United States,Desktop,macOS,Affiliate,Checkout,,No,20/08/2024 23:52,
CUST-00383,16/08/2024,Leeds,United Kingdom,Tablet,iPadOS,Direct,Viewed,,No,01/09/2024 08:25,1726
CUST-00056,08/08/2024,Paris,France,Desktop,Windows,Affiliate,Viewed,,No,09/08/2024 21:18,1209
CUST-01791,08/11/2024,Sydney,Australia,Mobile,Android,Google Search,Added to Cart,,No,23/11/2024 11:51,1639
CUST-00416,03/06/2024,Los Angeles,United States,Mobile,Android,Google Search,Viewed,,No,03/06/2024 20:17,1021
CUST-00097,23/11/2024,Toronto,Canada,Desktop,macOS,Referral,Viewed,,No,11/12/2024 04:05,1609
CUST-01533,28/04/2024,London,United Kingdom,Desktop,macOS,Affiliate,Viewed,,No,14/05/2024 06:13,466
CUST-00185,16/01/2024,Birmingham,United Kingdom,Desktop,macOS,Google Search,Viewed,,No,04/02/2024 09:56,518
CUST-00657,09/01/2024,London,United Kingdom,Mobile,Android,Email Campaign,Added to Cart,,No,13/01/2024 20:51,1409
CUST-01345,04/04/2024,Chicago,United States,Tablet,Android,Referral,Viewed,,No,20/04/2024 15:22,307
CUST-01572,03/07/2024,Manchester,United Kingdom,Mobile,iOS,Referral,Viewed,,No,12/03/2024 05:56,71
CUST-00195,11/07/2024,Dublin,Ireland,Mobile,Android,Email Campaign,Viewed,,No,31/07/2024 07:51,124
CUST-00297,06/10/2024,Toronto,Canada,Desktop,Windows,Direct,Viewed,,No,22/06/2024 11:01,1539
CUST-00439,28/04/2024,London,United Kingdom,Desktop,Windows,Affiliate,Checkout,,No,08/05/2024 15:12,345
CUST-00615,24/08/2024,New York,United States,Mobile,iOS,Direct,Checkout,,No,26/08/2024 15:54,827
CUST-01515,26/09/2024,Berlin,Germany,Mobile,Android,Direct,Checkout,,No,28/09/2024 15:20,744
CUST-00636,22/06/2024,New York,United States,Desktop,Windows,Direct,Added to Cart,,No,05/07/2024 14:43,1603
CUST-00965,26/05/2024,London,United Kingdom,Tablet,iPadOS,Instagram Ads,Viewed,,No,08/06/2024 14:54,784
CUST-00285,04/05/2024,New York,United States,Mobile,iOS,Direct,Viewed,,No,05/04/2024 10:43,1624
CUST-00026,06/07/2024,Toronto,Canada,Desktop,Windows,Affiliate,Checkout,,No,19/06/2024 06:52,1624
CUST-01410,13/08/2024,Los Angeles,United States,Tablet,Android,Direct,Added to Cart,,No,24/08/2024 14:44,1421
CUST-00270,04/10/2024,Toronto,Canada,Desktop,macOS,Referral,Viewed,,No,20/10/2024 08:32,277
CUST-00317,20/08/2024,Chicago,United States,Mobile,iOS,Facebook Ads,Added to Cart,,No,04/09/2024 05:17,1268
CUST-01622,09/12/2024,Dublin,Ireland,Mobile,iOS,Facebook Ads,Viewed,,No,17/12/2024 06:41,
CUST-00606,26/11/2024,Toronto,Canada,Mobile,iOS,Facebook Ads,Checkout,,No,01/12/2024 09:18,265
CUST-00600,05/05/2024,London,United Kingdom,Desktop,Windows,Facebook Ads,Viewed,,No,15/05/2024 08:45,384
CUST-00715,25/09/2024,London,United Kingdom,Mobile,Android,Email Campaign,Checkout,,No,11/10/2024 07:43,633
CUST-00871,17/07/2024,Manchester,United Kingdom,Mobile,iOS,Facebook Ads,Added to Cart,,No,18/07/2024 22:24,275
CUST-00835,01/02/2024,Toronto,Canada,Mobile,iOS,Affiliate,Viewed,,No,04/02/2024 06:06,1414
CUST-01593,14/11/2024,Sydney,Australia,Tablet,iPadOS,Facebook Ads,Purchased,322.38 ,No,21/11/2024 05:07,1520
CUST-00021,22/01/2024,London,United Kingdom,Desktop,macOS,Google Search,Viewed,,No,03/02/2024 09:13,499
CUST-01483,23/07/2024,Melbourne,Australia,Desktop,Windows,Facebook Ads,Viewed,,No,04/08/2024 23:35,56
CUST-01274,12/05/2024,Los Angeles,United States,Tablet,iPadOS,Referral,Purchased,48.51 ,Yes,23/05/2024 10:35,
CUST-00991,20/01/2024,Chicago,United States,Tablet,Android,Facebook Ads,Checkout,,No,04/02/2024 19:25,1792
CUST-00935,17/01/2024,Toronto,Canada,Desktop,Windows,Direct,Checkout,,No,20/01/2024 19:17,1741
CUST-00658,24/05/2024,Chicago,United States,Desktop,macOS,Email Campaign,Viewed,,No,06/06/2024 11:12,322
CUST-01790,01/12/2024,Sydney,Australia,Desktop,Windows,Google Search,Viewed,,No,01/12/2024 04:27,27
CUST-01532,14/07/2024,London,United Kingdom,Mobile,Android,Facebook Ads,Purchased,43.70 ,No,14/07/2024 22:46,106
CUST-01535,22/08/2024,London,United Kingdom,Desktop,macOS,Instagram Ads,Added to Cart,,No,05/09/2024 21:20,32
CUST-01696,27/07/2024,New York,United States,Tablet,iPadOS,Direct,Viewed,,No,12/08/2024 23:15,503
CUST-01565,28/01/2024,New York,United States,Mobile,iOS,Google Search,Added to Cart,,No,04/02/2024 14:19,1608
CUST-01539,06/01/2024,Melbourne,Australia,Desktop,Windows,Facebook Ads,Viewed,,No,18/01/2024 13:44,510
CUST-00637,23/12/2024,Toronto,Canada,Desktop,Windows,Facebook Ads,Added to Cart,,No,06/01/2025 15:47,677
CUST-00418,24/07/2024,Chicago,United States,Mobile,Android,Facebook Ads,Added to Cart,,No,13/08/2024 07:17,288
CUST-00394,21/04/2024,Birmingham,United Kingdom,Tablet,Android,Facebook Ads,Viewed,,No,09/05/2024 09:58,915
CUST-01525,22/08/2024,Birmingham,United Kingdom,Mobile,iOS,Facebook Ads,Viewed,,No,06/09/2024 22:43,597
CUST-01009,02/12/2024,Manchester,United Kingdom,Desktop,Windows,Facebook Ads,Purchased,295.76 ,Yes,07/12/2024 10:09,459
CUST-01472,21/08/2024,Toronto,Canada,Mobile,iOS,Email Campaign,Purchased,222.24 ,Yes,09/09/2024 20:40,1691
CUST-00506,31/07/2024,London,United Kingdom,Mobile,Android,Email Campaign,Purchased,363.63 ,No,12/08/2024 01:35,147
CUST-00123,01/02/2024,Leeds,United Kingdom,Tablet,Android,Google Search,Added to Cart,,No,06/02/2024 04:56,1671
CUST-01296,16/05/2024,New York,United States,Tablet,iPadOS,Facebook Ads,Added to Cart,,No,04/06/2024 02:42,179
CUST-01218,27/01/2024,London,United Kingdom,Tablet,iPadOS,Affiliate,Added to Cart,,No,07/02/2024 12:31,940
CUST-00583,15/02/2024,Melbourne,Australia,Desktop,Windows,Referral,Viewed,,No,06/03/2024 19:35,836
CUST-00670,27/12/2024,Sydney,Australia,Tablet,iPadOS,Instagram Ads,Purchased,436.27 ,No,11/01/2025 16:22,580
CUST-00847,10/09/2024,Toronto,Canada,Desktop,Windows,Facebook Ads,Viewed,,No,24/09/2024 13:44,1408
CUST-01612,10/02/2024,Dublin,Ireland,Desktop,Windows,Email Campaign,Added to Cart,,No,16/02/2024 11:08,1465
CUST-01694,17/04/2024,Chicago,United States,Desktop,Windows,Facebook Ads,Viewed,,No,25/04/2024 12:46,
CUST-00497,16/09/2024,London,United Kingdom,Mobile,Android,Direct,Added to Cart,,No,16/09/2024 06:37,684
CUST-01441,13/06/2024,Melbourne,Australia,Tablet,iPadOS,Direct,Added to Cart,,No,14/06/2024 12:23,998
CUST-00222,09/06/2024,Manchester,United Kingdom,Mobile,iOS,Facebook Ads,Viewed,,No,28/06/2024 16:30,1516
CUST-00968,12/10/2024,Toronto,Canada,Mobile,Android,Direct,Viewed,,No,28/10/2024 16:13,1498
CUST-01557,16/12/2024,London,United Kingdom,Desktop,Windows,Google Search,Added to Cart,,No,20/12/2024 14:00,1742
CUST-01534,15/02/2024,Toronto,Canada,Mobile,iOS,Affiliate,Viewed,,No,18/02/2024 06:49,1786
