customer_id,signup_date,location,device_os,referral_source,funnel_stage_reached,order_value,discount_used,last_active_timestamp,session_duration_seconds
CUST-00924,03/04/2024,Sydney;Australia,desktop-windows,referral, Viewed,N/A,,18/03/2024 02:25,1796
CUST-00936,2024-03-21,manchester;United Kingdom,desktop-windows, Facebook Ads,added to cart,n/a,false,04/01/2024 09:42 AM,1232
CUST-01527,2024-01-16,manchester;United Kingdom,desktop-windows,Email  Campaign,viewed,n/a,,01/26/2024 05:20 PM,1763
CUST-01469,10/07/2024,Chicago;United States,mobile-ios,email campaign,ADDED TO CART,,N,10/10/2024 08:13 AM,148
CUST-00816,07-Jan-2024,LONDON;United Kingdom,mobile-ios,affiliate , Viewed,n/a,,2024-01-21 16:25:13,299
CUST-01152,07/27/2024,Chicago;United States,MOBILE-ANDROID,Referral,Added to cart ,n/a,FALSE,05/08/2024 10:53,240
CUST-01310,2024-04-27,Birmingham;United Kingdom,Tablet-Android,instagram ads,purchased,$321.74,Yes,05/15/2024 08:57 AM,569
CUST-01681,"Dec 01, 2024",new york;United States,desktop-windows,DIRECT,Added to Cart,NULL,N,08/12/2024 08:57,
CUST-01367,21-Jan-2024,Toronto;Canada,Tablet-Android,Affiliate,Added to Cart,NULL,FALSE,2024-02-01 20:41:06,1260
CUST-00794,2024-11-09,toronto;Canada,MOBILE-ANDROID, Facebook Ads,Viewed,N/A,false,11/26/2024 08:34 AM,1707
CUST-00770,05/23/2024,Paris;France,Desktop-macOS,direct,VIEWED,n/a,N,2024-05-23 16:02:38,1214
CUST-01052,21/09/2024,Chicago;United States,mobile-ios,Direct,VIEWED,NULL,FALSE,05/10/2024 06:48,1441
CUST-01300,25-Jan-2024,Sydney;Australia,Mobile-iOS,Google Search, Viewed,NULL,0,02/08/2024 04:52 AM,355
CUST-01234,"Jul 26, 2024",Melbourne;Australia,Mobile-iOS,instagram ads,Added to Cart,,no,2024-07-30T12:20:19,276
CUST-00441,03/07/2024,Leeds;United Kingdom,Desktop-Windows,FACEBOOK ADS,viewed,N/A,No,2024-07-07T01:11:48,1026
CUST-01280,02/29/2024,manchester;United Kingdom,desktop-windows,FACEBOOK ADS,added to cart,N/A,no,03/01/2024 01:48 PM,1752
CUST-01625,09-May-2024,Chicago;United States,mobile-ios,instagram ads,added to cart,,No,05/16/2024 03:31 PM,
CUST-00759,"Jun 03, 2024",Paris;France,Tablet-Android,affiliate ,VIEWED,N/A,no,06/12/2024 11:57 AM,1757
CUST-01157,21-Oct-2024,new york;United States,Mobile-Android,Instagram Ads,Added to cart ,N/A,N,05/11/2024 12:24,103
CUST-00804,07/17/2024,Chicago;United States,Desktop-macOS,Direct,added to cart,N/A,false,21/07/2024 17:52,1620
CUST-01111,19-Jun-2024,LONDON;United Kingdom,Desktop-macOS,affiliate , Viewed,N/A,false,2024-07-04 13:02:00,1466
CUST-00225,2024-12-01,Paris;France,MOBILE-ANDROID,email campaign,Added to Cart,NULL,false,16/12/2024 23:26,1328
CUST-00160,19/11/2024,manchester;United Kingdom,MOBILE-ANDROID,Google  Search,VIEWED,n/a,FALSE,01/12/2024 02:35,607
CUST-00050,2024-02-28,manchester;United Kingdom,Tablet-iPadOS,Email Campaign, Checkout ,N/A,0,11/03/2024 10:48,1055
CUST-01143,05-Jun-2024,Chicago;United States,mobile-ios,Facebook Ads,Viewed,N/A,,13/06/2024 09:26,1621
CUST-01666,11/20/2024,Berlin;Germany,Tablet-iPadOS,Instagram Ads,Viewed,n/a,false,11/26/2024 10:29 PM,458
CUST-01195,10-Mar-2024,London;United Kingdom,Tablet-iPadOS,instagram ads,viewed,NULL,0,03/23/2024 11:05 AM,1282
CUST-01369,"Nov 05, 2024",london;United Kingdom,mobile-ios,facebook ads,Viewed,,FALSE,11/23/2024 05:19 PM,423
CUST-01674,2024-04-10,new york;United States,mobile-ios,email campaign, Viewed,,N,2024-04-22T17:03:10,1665
CUST-00479,"Jul 11, 2024",Birmingham;United Kingdom,Mobile-iOS,Email  Campaign,checkout,n/a,0,07/15/2024 10:28 AM,
CUST-00074,2024-10-17,london;United Kingdom,mobile-ios,google search,Viewed,,no,2024-10-27T07:42:28,574
CUST-01638,05/16/2024,Berlin;Germany,mobile-ios,instagram ads, Viewed,,No,05/29/2024 08:20 PM,1483
CUST-01165,08/04/2024,Birmingham;United Kingdom,Tablet-iPadOS,email campaign,viewed,N/A,No,07/08/2024 10:13,294
CUST-01365,"May 18, 2024",Toronto;Canada,MOBILE-ANDROID, Facebook Ads,Viewed,NULL,,2024-05-29 00:32:33,
CUST-00137,2024-05-16,Toronto;Canada,desktop-windows,DIRECT,viewed,n/a,false,2024-06-03 05:27:02,1570
CUST-01247,10/01/2024,Berlin;Germany,Tablet-Android,direct, Viewed,N/A,No,2024-10-11T12:03:34,1039
CUST-01439,2024-04-27,Los Angeles;United States,Tablet-iPadOS,Instagram Ads,Viewed,n/a,no,2024-05-03T17:51:00,780
CUST-01702,29/10/2024,Manchester;United Kingdom,MOBILE-ANDROID,FACEBOOK ADS,Viewed,,FALSE,11/18/2024 08:44 PM,442
CUST-00913,19/09/2024,Birmingham;United Kingdom,MOBILE-ANDROID,Referral,Viewed,N/A,,2024-10-03T14:39:11,674
CUST-01419,"Oct 03, 2024",Manchester;United Kingdom,Tablet-Android,Google Search,Viewed,NULL,N,2024-10-23T07:02:29,1235
CUST-01245,"Apr 25, 2024",Sydney;Australia,Mobile-Android,DIRECT,VIEWED,,false,04/28/2024 12:45 AM,750
CUST-00217,02/07/2024,toronto;Canada,Mobile-iOS,Instagram Ads,added to cart,,FALSE,13/07/2024 00:51,1637
CUST-00620,"Oct 31, 2024",London;United Kingdom,Tablet-iPadOS,Instagram Ads,PURCHASED,USD 378.38,No,2024-11-17 00:49:16,702
CUST-01110,03/28/2024,Paris;France,Mobile-Android,referral, Viewed,,false,2024-04-04 21:27:30,1045
CUST-01683,22/07/2024,toronto;Canada,Tablet-iPadOS,Facebook Ads,checkout,,FALSE,2024-07-28T02:50:11,713
CUST-00623,03/30/2024,Chicago;United States,desktop-windows,affiliate ,ADDED TO CART,N/A,N,04/11/2024 05:39 PM,1643
CUST-00587,17-Oct-2024,toronto;Canada,Mobile-iOS,Email  Campaign, Viewed,N/A,N,2024-10-21 13:08:25,567
CUST-00102,25-Jun-2024,Birmingham;United Kingdom,mobile-ios,direct,Added to Cart,N/A,no,28/06/2024 16:40,723
CUST-00216,22-Feb-2024,Los Angeles;United States,mobile-ios,FACEBOOK ADS,VIEWED,n/a,0,03/09/2024 01:57 AM,289
CUST-01743,19/04/2024,Los Angeles;United States,MOBILE-ANDROID,referral,Added to Cart,,FALSE,04/20/2024 04:28 PM,644
CUST-00141,2024-07-22,new york;United States,Tablet-iPadOS,Referral,Added to cart ,NULL,No,2024-08-05T23:52:58,1649
 CUST-00034,10/03/2024,london;United Kingdom,Desktop-Windows,Direct,ADDED TO CART,NULL,no,2024-03-26T17:48:35,54
CUST-01175,27/02/2024,toronto;Canada,Desktop-macOS,instagram ads, Viewed,N/A,No,2024-03-14 07:40:41,429
CUST-00480,05/14/2024,Dublin;Ireland,MOBILE-ANDROID,google search,Purchased,£24.13,Y,21/05/2024 11:20,1672
CUST-00458,26-Nov-2024,LONDON;United Kingdom,MOBILE-ANDROID,Affiliate,Viewed,N/A,,2024-12-06 07:30:24,383
CUST-00481,"Sep 26, 2024",LONDON;United Kingdom,Mobile-Android,Google Search,viewed,N/A,No,2024-10-08T06:41:24,894
CUST-01257,10/08/2024,London;United Kingdom,mobile-ios,Affiliate,viewed,N/A,false,2024-10-12T22:01:21,17
CUST-01162,"Apr 03, 2024",Birmingham;United Kingdom,mobile-ios,facebook ads,viewed,n/a,0,09/04/2024 11:56,235
CUST-00798,2024-03-06,Berlin;Germany,Tablet-iPadOS, Facebook Ads,Purchased,$346.71,TRUE,2024-03-14T15:52:04,1590
CUST-01668,"Jan 19, 2024",new york;United States,Mobile-iOS,Referral,added to cart,n/a,no,2024-02-03 01:57:09,239
CUST-00755,"Jul 31, 2024",Birmingham;United Kingdom,mobile-ios,referral,viewed,n/a,N,16/08/2024 23:44,841
CUST-00893,11/10/2024,New York;United States,Tablet-iPadOS,Google Search,VIEWED,NULL,false,2024-10-19T20:08:31,511
CUST-01530,19-Jun-2024,Birmingham;United Kingdom,Tablet-iPadOS,Google Search,purchased, $24.04 ,N,2024-06-25T20:36:25,1221
CUST-00693,05-Aug-2024,Dublin;Ireland,MOBILE-ANDROID,Direct,Added to Cart,N/A,0,12/08/2024 23:47,-40
CUST-01432,23-Dec-2024,new york;United States,Tablet-Android,Google  Search, Viewed,n/a,N,07/01/2025 18:07,271
CUST-00277,21-Jun-2024,toronto;Canada,Mobile-Android,FACEBOOK ADS,PURCHASED,USD 324.04,no,2024-07-10T13:21:28,1546
CUST-00204,06/04/2024,Sydney;Australia,Tablet-iPadOS,referral,Viewed,N/A,N,2024-04-13T07:04:56,1179
 CUST-00207,19/10/2024,New York;United States,MOBILE-ANDROID,instagram ads,Viewed,,0,07/11/2024 17:48,32
CUST-00144,19/10/2024,toronto;Canada,mobile-ios,Google Search,purchased, $204.08 ,Y,10/27/2024 10:58 AM,1030
CUST-01343,23-Oct-2024,Birmingham;United Kingdom,Tablet-iPadOS,instagram ads,Purchased, $327.87 ,No,2024-11-09T13:20:17,1156
CUST-00779,09/10/2024,Sydney;Australia,mobile-ios,referral, Viewed,n/a,false,10/26/2024 07:41 PM,773
CUST-01669,01-May-2024,Sydney;Australia,Tablet-iPadOS,Direct,VIEWED,N/A,,2024-05-10T23:00:47,1394
CUST-01044,16-May-2024,Toronto;Canada,MOBILE-ANDROID, Facebook Ads,Added to cart ,,no,2024-05-25 03:34:13,523
CUST-00785,2024-06-18,toronto;Canada,desktop-windows,direct,ADDED TO CART,N/A,N,06/24/2024 06:14 PM,531
CUST-01230,09/17/2024,new york;United States,Desktop-Windows,DIRECT,added to cart,n/a,,2024-09-21 15:43:48,106
CUST-00953,2024-10-27,toronto;Canada,MOBILE-ANDROID,Google Search,Viewed,,false,2024-11-09T06:28:17,1627
CUST-00505,"Mar 11, 2024",Los Angeles;United States,MOBILE-ANDROID,Google Search,added to cart,NULL,false,03/30/2024 06:38 AM,1626
CUST-00540,2024-04-23,Manchester;United Kingdom,mobile-ios,referral,VIEWED,NULL,N,05/04/2024 07:47 PM,1144
CUST-00756,05/15/2024,London;United Kingdom,Mobile-iOS,email campaign,added to cart,NULL,N,2024-05-27T10:38:35,362
CUST-00333,2024-12-11,toronto;Canada,Mobile-iOS,FACEBOOK ADS, Checkout ,n/a,no,18/12/2024 03:50,1107
CUST-00728,23/10/2024,Toronto;Canada,desktop-windows,email campaign,PURCHASED,$57.25,false,02/11/2024 15:04,1426
CUST-01151,05-Jun-2024,Sydney;Australia,Tablet-iPadOS,Direct,PURCHASED,$399.89,No,06/13/2024 04:15 PM,541
CUST-00960,"Jun 21, 2024",toronto;Canada,desktop-windows,direct,Viewed,,N,07/07/2024 06:39,101
CUST-01011,04-Jun-2024,Dublin;Ireland,mobile-ios,Instagram Ads,VIEWED,n/a,false,24/06/2024 21:36,1121
CUST-01379,22/07/2024,Birmingham;United Kingdom,Desktop-macOS,Google Search,Added to Cart,n/a,false,2024-07-31T06:47:14,-53
CUST-00406,10/01/2024,new york;United States,Mobile-iOS,Email Campaign, Viewed,N/A,FALSE,2024-10-17 03:47:39,1227
CUST-01546,29/12/2024,new york;United States,Tablet-iPadOS,Email  Campaign,ADDED TO CART,,false,01/15/2025 09:25 PM,203
CUST-00101,09-Oct-2024,LONDON;United Kingdom,Mobile-Android,Email Campaign,Added to cart ,NULL,,2024-10-17 21:43:29,166
CUST-01712,"Nov 05, 2024",LONDON;United Kingdom,Desktop-Windows,google search, Viewed,n/a,,2024-11-25T22:31:02,1636
CUST-00202,01-Dec-2024,Berlin;Germany,Mobile-iOS,google search, Checkout ,,0,12/20/2024 04:40 PM,988
CUST-01742,01/30/2024,london;United Kingdom,Tablet-Android,facebook ads,viewed,NULL,0,2024-02-12T23:27:19,291
 CUST-01488,"Nov 05, 2024",Birmingham;United Kingdom,Mobile-Android,DIRECT,added to cart,N/A,,2024-11-08 10:50:27,1124
CUST-00521,15/09/2024,Berlin;Germany,Mobile-Android,Email Campaign, Viewed,N/A,0,2024-10-05 09:09:20,513
CUST-00039,2024-07-13,Berlin;Germany,Desktop-macOS,google search,PURCHASED,397.94,FALSE,02/08/2024 17:14,1015
CUST-00481,"Sep 26, 2024",LONDON;United Kingdom,Mobile-Android,Google Search,viewed,N/A,No,2024-10-08T06:41:24,894
CUST-00745,12/30/2024,Melbourne;Australia,MOBILE-ANDROID,google search,purchased,309.79,true,2025-01-19 08:25:51,890
CUST-01168,"Oct 11, 2024",Birmingham;United Kingdom,MOBILE-ANDROID,Facebook Ads,added to cart,,No,10/22/2024 09:24 PM,1652
CUST-00184,2024-02-08,Leeds;United Kingdom,Tablet-iPadOS,Google Search,ADDED TO CART,,N,2024-02-28T02:47:37,902
CUST-01064,06/15/2024,new york;United States,Mobile-iOS,facebook ads, Viewed,n/a,no,06/29/2024 07:13 AM,1530
CUST-00672,04/22/2024,Berlin;Germany,mobile-ios,Referral, Viewed,n/a,No,2024-04-26 12:07:27,1549
 CUST-01620,2024-02-10,New York;United States,Desktop-Windows,affiliate ,VIEWED,NULL,N,2024-02-11T18:33:13,192
CUST-00616,01/28/2024,Toronto;Canada,Mobile-Android,facebook ads, Viewed,N/A,no,2024-02-01T16:04:07,1259
CUST-01306,02/10/2024,Manchester;United Kingdom,mobile-ios,instagram ads,Viewed,N/A,FALSE,2024-10-04T04:29:15,819
CUST-00778,10/09/2024,New York;United States,MOBILE-ANDROID,DIRECT,viewed,N/A,N,16/09/2024 15:10,1004
CUST-00408,2024-10-07,Paris;France,mobile-ios,affiliate ,Added to cart ,n/a,false,2024-10-18T14:34:31,137
CUST-01658,"Nov 08, 2024",Chicago;United States,Mobile-Android,affiliate ,Viewed,,0,11/18/2024 07:48 AM,1402
CUST-00266,2024-07-27,Dublin;Ireland,Mobile-Android,referral,ADDED TO CART,n/a,false,2024-08-06T04:25:53,1566
CUST-01568,2024-05-01,new york;United States,Mobile-iOS,Google  Search,Added to cart ,n/a,no,2024-05-15 07:36:49,506
CUST-01425,17-Nov-2024,LONDON;United Kingdom,Mobile-iOS,affiliate , Viewed,NULL,FALSE,18/11/2024 17:19,1662
CUST-00640,08/12/2024,london;United Kingdom,mobile-ios,Facebook Ads,Purchased,USD 163.21,No,2024-12-20T07:30:09,1159
CUST-00901,19-Jun-2024,New York;United States,Tablet-iPadOS,direct,ADDED TO CART,N/A,0,2024-07-03 10:38:56,721
CUST-00431,07/02/2024,Paris;France,MOBILE-ANDROID,Referral,Purchased , $54.25 ,FALSE,2024-07-06T02:29:57,1066
 CUST-00189,17/10/2024,Leeds;United Kingdom,Tablet-iPadOS,Affiliate,Added to Cart,,No,30/10/2024 16:31,-62
CUST-00846,03/24/2024,Dublin;Ireland,Tablet-Android,Google Search,Added to cart ,N/A,FALSE,04/02/2024 02:35 AM,613
CUST-00445,11/27/2024,manchester;United Kingdom,Mobile-Android,Google  Search,checkout,NULL,no,03/12/2024 15:14,1560
CUST-00796,04/07/2024,London;United Kingdom,desktop-windows,facebook ads, Viewed,N/A,false,22/04/2024 10:46,340
CUST-01413,2024-04-19,Toronto;Canada,Mobile-Android,referral,Viewed,NULL,FALSE,30/04/2024 15:55,796
CUST-01521,24/04/2024,Berlin;Germany,Tablet-iPadOS,Referral,Added to Cart,,,05/05/2024 12:13 PM,1515
CUST-00771,2024-12-06,Berlin;Germany,Tablet-Android,affiliate ,Added to cart ,,FALSE,2024-12-08 16:40:32,1579
CUST-01214,"May 29, 2024",Berlin;Germany,Mobile-Android,Referral,Purchased ,$271.15,No,2024-06-02T21:09:57,541
CUST-00799,04/06/2024,london;United Kingdom,Mobile-iOS,Google Search,added to cart,n/a,0,2024-04-10 13:39:41,612
CUST-01724,18/04/2024,Toronto;Canada,mobile-ios,referral,ADDED TO CART,NULL,No,2024-04-24 04:28:47,1000
CUST-00016,05-Apr-2024,LONDON;United Kingdom,MOBILE-ANDROID,Direct,added to cart,,FALSE,2024-04-06T19:29:41,662
CUST-01637,01/02/2024,New York;United States,mobile-ios,Email  Campaign,Added to cart ,,false,06/01/2024 07:24,1336
CUST-01046,11-Jul-2024,New York;United States,Desktop-Windows,direct,ADDED TO CART,N/A,N,2024-07-21 00:58:16,805
CUST-00453,"Oct 13, 2024",new york;United States,Tablet-iPadOS,direct, Viewed,NULL,,17/10/2024 05:53,952
CUST-01071,2024-12-19,Los Angeles;United States,Desktop-macOS,Referral,viewed,NULL,N,2024-12-25T17:48:12,491
CUST-00260,06/10/2024,Manchester;United Kingdom,mobile-ios,direct,VIEWED,n/a,,2024-06-22T00:53:08,1408
CUST-00452,"Apr 08, 2024",Manchester;United Kingdom,mobile-ios,direct,Viewed,,N,17/04/2024 14:09,771
CUST-01001,08/14/2024,Birmingham;United Kingdom,mobile-ios,Referral,VIEWED,n/a,FALSE,08/27/2024 09:10 PM,759
CUST-01322,"May 24, 2024",Los Angeles;United States,mobile-ios,Google  Search, Viewed,n/a,no,06/12/2024 07:23 AM,956
CUST-01077,04/03/2024,new york;United States,Desktop-macOS,affiliate ,ADDED TO CART,,false,2024-04-03T23:07:39,813
CUST-01537,"Jan 15, 2024",Berlin;Germany,desktop-windows,Referral,Viewed,NULL,0,23/01/2024 14:46,458
CUST-00736,28-Oct-2024,Berlin;Germany,Desktop-Windows,affiliate , Checkout ,N/A,FALSE,2024-11-14T11:49:39,848
CUST-00552,07/12/2024,Berlin;Germany,Mobile-Android,referral,viewed,N/A,No,10/12/2024 04:37,408
CUST-01273,28-Oct-2024,Sydney;Australia,Mobile-iOS, Facebook Ads, Viewed,N/A,,11/17/2024 05:59 PM,1553
CUST-00044,08/11/2024,Leeds;United Kingdom,Desktop-Windows,FACEBOOK ADS,Purchased,USD 192.71,N,11/13/2024 01:36 AM,944
 CUST-00519,28/09/2024,Toronto;Canada,Tablet-iPadOS,Referral,Added to Cart,n/a,N,10/11/2024 10:10 PM,1521
CUST-01290,2024-08-31,Sydney;Australia,Mobile-iOS,instagram ads,Added to cart ,N/A,No,09/02/2024 03:06 AM,546
CUST-01113,20/09/2024,Berlin;Germany,mobile-ios,Facebook Ads,ADDED TO CART,N/A,false,09/10/2024 23:01,136
cust-00999,13/11/2024,Manchester;United Kingdom,Desktop-Windows,FACEBOOK ADS,Purchased,USD 317.79,N,26/11/2024 06:40,
CUST-00848,16/09/2024,Chicago;United States,Tablet-Android,google search,viewed,N/A,,2024-10-01T16:45:28,244
 CUST-00205,12/04/2024,london;United Kingdom,Tablet-iPadOS,facebook ads,viewed,n/a,no,2024-04-29T15:05:53,268
CUST-00834,04/02/2024,Manchester;United Kingdom,Tablet-Android,google search,viewed,,,02/11/2024 09:05 PM,1552
CUST-01486,"Jun 22, 2024",Los Angeles;United States,Mobile-iOS,Direct,Added to cart ,,No,28/06/2024 09:28,1577
CUST-01087,14/05/2024,LONDON;United Kingdom,mobile-ios,direct,ADDED TO CART,,0,2024-05-16 01:28:46,1328
CUST-00415,02-May-2024,toronto;Canada,Desktop-Windows,Email  Campaign,Viewed,N/A,,2024-05-11T19:12:38,-51
CUST-00227,"Nov 25, 2024",New York;United States,Mobile-Android,DIRECT,Added to Cart,NULL,0,2024-12-02 06:47:08,51
CUST-00631,24/04/2024,Los Angeles;United States,Desktop-Windows,Facebook Ads,viewed,,N,24/04/2024 23:17,213
CUST-00106,2024-05-06,london;United Kingdom,Desktop-Windows,Direct, Viewed,N/A,,25/05/2024 10:07,1491
CUST-00496,21-Mar-2024,Los Angeles;United States,Mobile-Android,Google  Search, Viewed,,no,2024-03-23 00:58:04,854
CUST-00288,2024-04-11,Leeds;United Kingdom,Mobile-Android,Instagram Ads,VIEWED,,No,04/28/2024 11:07 AM,512
CUST-01722,08/06/2024,Melbourne;Australia,Tablet-Android,Referral,ADDED TO CART,n/a,no,2024-06-22 11:57:46,1328
CUST-01536,"Apr 13, 2024",Paris;France,Desktop-Windows,Google Search,Added to Cart,n/a,No,2024-04-28T03:00:54,850
CUST-00545,25-Jun-2024,london;United Kingdom,Tablet-iPadOS,google search,viewed,N/A,N,03/07/2024 03:53,880
CUST-00112,"Jan 27, 2024",Birmingham;United Kingdom,Tablet-Android,Direct,Added to Cart,,No,2024-01-28T06:14:43,1429
CUST-00957,31-Jul-2024,Leeds;United Kingdom,desktop-windows,Email  Campaign,VIEWED,N/A,N,08/01/2024 03:06 PM,1798
CUST-01749,"Oct 01, 2024",Leeds;United Kingdom,Mobile-Android,Instagram Ads,viewed,NULL,N,10/08/2024 04:48 AM,1730
CUST-00989,18/07/2024,Dublin;Ireland,mobile-ios,Facebook Ads, Viewed,n/a,0,2024-08-04 08:23:20,1300
CUST-01646,05/12/2024,Paris;France,mobile-ios,Affiliate,Viewed,N/A,No,12/10/2024 11:45 AM,1059
CUST-00019,10/10/2024,Los Angeles;United States,MOBILE-ANDROID,email campaign,ADDED TO CART,NULL,no,2024-10-29 12:39:34,581
CUST-00537,09-Mar-2024,Leeds;United Kingdom,Desktop-macOS,instagram ads,Added to Cart,n/a,no,18/03/2024 00:55,535
CUST-00906,01-Aug-2024,New York;United States,Desktop-macOS,affiliate ,Checkout,N/A,false,08/20/2024 11:52 PM,
CUST-00383,2024-08-16,Leeds;United Kingdom,Tablet-iPadOS,direct,VIEWED,N/A,,2024-09-01T08:25:35,1726
CUST-00056,08/08/2024,Paris;France,desktop-windows,affiliate ,viewed,N/A,No,2024-08-09T21:18:00,1209
cust-01791,08-Nov-2024,Sydney;Australia,Mobile-Android,Google  Search,ADDED TO CART,n/a,No,23/11/2024 11:51,1639
CUST-00416,03/06/2024,Los Angeles;United States,MOBILE-ANDROID,google search,VIEWED,NULL,,06/03/2024 08:17 PM,1021
CUST-00097,2024-11-23,toronto;Canada,Desktop-macOS,referral,viewed,,No,2024-12-11T04:05:18,1609
CUST-01533,04/28/2024,LONDON;United Kingdom,Desktop-macOS,Affiliate,viewed,,FALSE,14/05/2024 06:13,466
CUST-00185,"Jan 16, 2024",Birmingham;United Kingdom,Desktop-macOS,Google  Search,VIEWED,n/a,0,04/02/2024 09:56,518
CUST-00657,09-Jan-2024,london;United Kingdom,MOBILE-ANDROID,Email  Campaign,Added to Cart,,No,01/13/2024 08:51 PM,1409
CUST-01345,04/04/2024,Chicago;United States,Tablet-Android,Referral,Viewed,N/A,N,04/20/2024 03:22 PM,307
CUST-01572,03/07/2024,Manchester;United Kingdom,Mobile-iOS,Referral, Viewed,,0,03/12/2024 05:56 AM,71
CUST-00195,2024-07-11,Dublin;Ireland,Mobile-Android,email campaign, Viewed,,0,31/07/2024 07:51,124
CUST-00297,06/10/2024,Toronto;Canada,desktop-windows,direct,VIEWED,N/A,FALSE,22/06/2024 11:01,1539
CUST-00439,28-Apr-2024,London;United Kingdom,desktop-windows,affiliate , Checkout ,NULL,N,05/08/2024 03:12 PM,345
CUST-00615,2024-08-24,New York;United States,Mobile-iOS,DIRECT, Checkout ,n/a,no,2024-08-26 15:54:07,827
CUST-01515,26/09/2024,Berlin;Germany,Mobile-Android,direct, Checkout ,NULL,N,2024-09-28T15:20:37,744
CUST-00636,22/06/2024,new york;United States,Desktop-Windows,Direct,Added to cart ,NULL,0,05/07/2024 14:43,1603
CUST-00965,26/05/2024,London;United Kingdom,Tablet-iPadOS,instagram ads,viewed,NULL,,2024-06-08T14:54:06,784
CUST-00285,04/05/2024,new york;United States,mobile-ios,DIRECT,viewed,,No,2024-04-05T10:43:25,1624
CUST-00026,06/07/2024,toronto;Canada,Desktop-Windows,Affiliate,checkout,n/a,0,2024-06-19 06:52:08,1624
CUST-01410,"Aug 13, 2024",Los Angeles;United States,Tablet-Android,direct,Added to Cart,n/a,N,2024-08-24T14:44:31,1421
cust-00270,"Oct 04, 2024",Toronto;Canada,Desktop-macOS,Referral,VIEWED,NULL,No,10/20/2024 08:32 AM,277
CUST-00317,08/20/2024,Chicago;United States,mobile-ios, Facebook Ads,ADDED TO CART,,FALSE,2024-09-04T05:17:00,1268
CUST-01622,"Dec 09, 2024",Dublin;Ireland,mobile-ios,Facebook Ads,viewed,n/a,0,12/17/2024 06:41 AM,-83
CUST-00606,11/26/2024,toronto;Canada,Mobile-iOS, Facebook Ads,CHECKOUT,N/A,N,12/01/2024 09:18 AM,265
CUST-00600,05/05/2024,london;United Kingdom,Desktop-Windows,FACEBOOK ADS,Viewed,,N,2024-05-15 08:45:59,384
CUST-00715,"Sep 25, 2024",london;United Kingdom,Mobile-Android,email campaign,Checkout,NULL,FALSE,2024-10-11 07:43:08,633
CUST-00871,2024-07-17,manchester;United Kingdom,mobile-ios, Facebook Ads,Added to Cart,,,07/18/2024 10:24 PM,275
CUST-00835,"Feb 01, 2024",toronto;Canada,mobile-ios,Affiliate,viewed,NULL,No,02/04/2024 06:06 AM,1414
CUST-01593,14/11/2024,Sydney;Australia,Tablet-iPadOS,Facebook Ads,purchased,$322.38,No,21/11/2024 05:07,1520
CUST-00021,01/22/2024,london;United Kingdom,Desktop-macOS,Google  Search,Viewed,n/a,,2024-02-03T09:13:24,499
CUST-01483,23/07/2024,Melbourne;Australia,desktop-windows,FACEBOOK ADS, Viewed,,no,2024-08-04 23:35:26,56
CUST-01274,12-May-2024,Los Angeles;United States,Tablet-iPadOS,referral,Purchased, $48.51 ,yes,23/05/2024 10:35,
CUST-00991,20-Jan-2024,Chicago;United States,Tablet-Android,Facebook Ads,checkout,n/a,N,02/04/2024 07:25 PM,1792
CUST-00935,17/01/2024,Toronto;Canada,Desktop-Windows,direct, Checkout ,NULL,N,01/20/2024 07:17 PM,1741
CUST-00658,2024-05-24,Chicago;United States,Desktop-macOS,email campaign,VIEWED,NULL,no,2024-06-06 11:12:33,322
 CUST-01790,"Dec 01, 2024",Sydney;Australia,Desktop-Windows,Google Search, Viewed,N/A,FALSE,01/12/2024 04:27,27
CUST-01532,14/07/2024,London;United Kingdom,Mobile-Android,facebook ads,purchased, $43.70 ,false,07/14/2024 10:46 PM,106
